review_id,customer_id,product_id,category,subcategory,review_text,rating,sentiment_label,review_date,helpful_votes,verified_purchase,language,word_count,has_image,device_type,reviewer_city,product_price,seller_rating,delivery_days,return_flag
R005365,C002762,PELE0049,Electronics,Earbuds,Bakwas product. Ek hafte mein kharab ho gaya. Customer service se baat karna impossible hai.,1,Negative,2025-01-27,,True,English,15,False,tablet,mumbai,24933.41,1.8,15,0
R005366,C011289,PELE0047,Electronics,Cameras,"The cameras works as expected. Nothing more, nothing less. Packaging was decent.",3,Neutral,2025-04-10,41,False,English,12,False,mobile_ios,Gurgaon,10767.43,1.5,10,0
R005367,C025084,PCLO0038,Clothing,Jeans,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,5,Positive,2026-02-27,,True,English,13,False,mobile_android,Kolkata,16775.85,4.2,6,0
R005368,C010542,PHOM0079,Home,Storage,Very disappointed. The storage does not match the description at all. Returning it.,2,Negative,2026-01-18,17,True,English,13,False,desktop_web,Ahmedabad,1968.19,3.3,,0
R005369,C048466,PELE0081,Electronics,Cameras,Superb! The cameras is exactly as described. Very happy with this purchase.,4,Positive,2025-10-15,36,True,Code-mixed,12,True,tablet,Bnglr,4210.83,2.4,3,0
R005370,C005102,PBOO0092,Books,Fiction,Superb! The fiction is exactly as described. Very happy with this purchase.,5,Positive,2025-10-09,45,True,English,12,True,tablet,mumbai,8119.91,5.0,5,0
R005371,C045636,PCLO0073,Clothing,T-Shirts,Not good at all. The t-shirts stopped working after just one week of normal usage.,1,Negative,2025-12-04,,True,English,15,False,mobile_android,Mumbai,22483.12,2.6,,0
R005372,C034781,PELE0059,Electronics,Smartphones,<p>DO NOT BUY THIS</p>. Fake product. Nothing like the images shown on the website.,2,Negative,2025-04-27,,True,English,14,False,tablet,DELHI,17074.27,,3,0
R005373,C024799,PFOO0046,Food,Dry Fruits,Loved it!! Perfect for daily use. My whole family loves this dry fruits.,4,Positive,2025-12-07,40,False,English,13,True,mobile_android,Mumbai,11306.19,1.5,,0
R005374,C000332,PBEA0097,Beauty,Fragrance,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,5,Positive,2025-05-28,,True,English,10,False,,Kochi,17288.5,3.8,2,0
R005375,C021589,PBEA0000,Beauty,Grooming,Product is okay. Nothing special but does the job. Average quality for the price.,3,Neutral,2025-05-06,,True,English,14,False,desktop_web,Pune,6333.41,3.0,2,0
R005376,C029747,PHOM0046,Home,Bedding,,4,Positive,2025-11-20,,True,English,,False,tablet,DELHI,6984.12,1.8,14,0
R005377,C001212,PHOM0093,Home,Storage,Waste of money!!!   Too   many   issues with this product. Very poor quality control.,1,Negative,2025-12-09,41,True,English,13,False,tablet,Kolkata,23037.62,1.9,4,1
R005378,C042562,PCLO0077,Clothing,Sarees,Outstanding quality. I was skeptical at first but this sarees proved me wrong completely.,4,Positive,2025-12-13,48,True,English,14,False,,Bnglr,24348.52,1.6,4,0
R005379,C035617,PFOO0028,Food,Beverages,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,4,Positive,2025-06-03,15,False,English,13,False,desktop_web,Gurgaon,24599.99,4.3,,0
R005380,C030373,PFOO0043,Food,Supplements,Very good product. Using it since 2 weeks. No complaints whatsoever. Recommended!!,5,Positive,2025-10-24,50,True,English,12,True,tablet,Pune,10725.27,2.2,10,0
R005381,C004898,PBOO0099,Books,Self-Help,"The self-help works as expected. Nothing more, nothing less. Packaging was decent.",3,Neutral,2025-03-21,35,True,English,12,False,tablet,Pune,2568.64,3.7,1,0
R005382,C011860,PHOM0052,Home,Storage,,5,Positive,2026-02-07,22,True,English,,False,desktop_web,chennai,3251.04,3.5,2,0
R005383,C025214,PHOM0066,Home,Furniture,,5,Positive,2025-09-22,19,True,Code-mixed,,True,,chennai,24848.56,2.6,6,0
R005384,C035652,PCLO0052,Clothing,Shoes,"Extremely slow delivery. Product was supposed to arrive in 3 days, came after 12 days.",1,Negative,2026-03-12,28,False,English,15,False,mobile_ios,Pune,7553.83,2.5,11,0
R005385,C000518,PCLO0029,Clothing,Shoes,,4,Positive,2025-03-11,,True,Code-mixed,,False,desktop_web,Kolkata,2093.86,4.5,11,0
R005386,C018689,PELE0049,Electronics,Earbuds,,2,Negative,2025-08-27,25,True,English,,False,desktop_web,Pune,24933.41,2.1,14,1
R005387,C031173,PBOO0047,Books,Non-Fiction,Amazing value for money. The non-fiction exceeded my expectations in every way possible.,4,Positive,2025-11-17,7,False,English,13,False,,Mumbai,9776.67,4.9,11,0
R005388,C047610,PBEA0001,Beauty,Skincare,"The skincare works as expected. Nothing more, nothing less. Packaging was decent.",3,Neutral,2025-10-24,48,True,Code-mixed,12,False,tablet,Chandigarh,5799.45,3.6,10,0
R005389,C031582,PBEA0022,Beauty,Skincare,Outstanding quality. I was skeptical at first but this skincare proved me wrong completely.,4,Positive,2025-12-25,27,True,English,14,False,tablet,Noida,4769.99,1.8,8,0
R005390,C012709,PFOO0034,Food,Snacks,Amazing value for money. The snacks exceeded my expectations in every way possible.,5,Positive,2025-01-13,,True,Hindi,13,False,desktop_web,mumbai,22327.12,1.4,999,0
R005391,C020697,PHOM0015,Home,Storage,Bohot accha product hai ye! Camera quality is amazing. Battery backup bhi theek hai. Recommended!,5,Positive,2025-11-20,43,True,Code-mixed,15,False,mobile_ios,Noida,19388.35,3.2,12,0
R005392,C004284,PHOM0073,Home,Kitchen,Ye kitchen maine apne bhai ke liye liya tha. He likes it but mujhe lagta hai better options available hain.,2,Negative,2025-05-01,,True,Code-mixed,20,False,mobile_android,Chennai,14258.44,2.7,10,0
R005393,C008679,PELE0010,Electronics,Smartphones,Bohot accha product hai ye! Camera quality is amazing. Battery backup bhi theek hai. Recommended!,4,Positive,2025-01-02,46,True,English,15,False,tablet,Kolkata,18994.06,,13,0
R005394,C009336,PBEA0069,Beauty,Makeup,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,4,Positive,2025-02-03,,True,English,13,False,desktop_web,Kochi,21323.15,3.9,7,0
R005395,C015809,PHOM0027,Home,Storage,"Received a defective storage. Asked for replacement, still waiting after 2 weeks!!!",2,Negative,2025-07-11,37,True,English,12,False,mobile_ios,Lucknow,17559.18,1.3,13,0
R005396,C045096,PELE0039,Electronics,Chargers,Product is okay. Nothing special but does the job. Average quality for the price.,3,Neutral,2025-10-28,35,True,English,14,False,mobile_android,chennai,6766.02,3.5,15,0
R005397,C028900,PCLO0073,Clothing,T-Shirts,Very good product. Using it since 2 weeks. No complaints whatsoever. Recommended!!,4,Positive,2025-12-23,32,True,English,12,False,,Chandigarh,22483.12,4.0,6,0
R005398,C032378,PBEA0090,Beauty,Fragrance,Superb! The fragrance is exactly as described. Very happy with this purchase.,4,Positive,2025-08-05,,True,English,12,True,mobile_android,Noida,15983.46,3.5,9,0
R005399,C023080,PELE0072,Electronics,Cameras,Excellent product! Very satisfied with the quality. Would definitely recommend to friends and family.,4,Positive,2025-02-04,25,False,English,14,False,tablet,bangalore,8170.81,3.4,14,0
R005400,C044668,PELE0056,Electronics,Chargers,Loved it!! Perfect for daily use. My whole family loves this chargers.,5,Positive,2025-12-16,43,True,English,12,False,,Indore,13274.48,3.9,14,0
R005401,C017193,PBEA0068,Beauty,Fragrance,"Not worth the price. Cheap material, poor finishing. Expected much better quality.",2,Negative,2025-09-13,,True,English,12,True,mobile_ios,Mumbai,16280.58,2.7,13,1
R005402,C038867,PELE0068,Electronics,Cameras,Theek thaak hai. Na bahut accha na bahut bura. Average cameras hai ye bas.,5,Positive,2026-01-01,,False,Hindi,14,False,mobile_android,Jaipur,15262.97,2.9,1,0
R005403,C041227,PHOM0057,Home,Furniture,Excellent product! Very satisfied with the quality. Would definitely recommend to friends and family.,4,Positive,2025-01-27,9,False,English,14,False,desktop_web,Lucknow,14393.77,2.2,13,0
R005404,C006808,PHOM0055,Home,Decor,Amazing value for money. The decor exceeded my expectations in every way possible.,5,Positive,2025-09-25,17,False,English,13,True,mobile_ios,Indore,15982.59,2.8,8,0
R005405,C015791,PBEA0051,Beauty,Makeup,"The makeup works as expected. Nothing more, nothing less. Packaging was decent.",3,Neutral,2026-03-19,6,False,English,12,False,,Gurgaon,8377.09,3.4,9,0
R005406,C037726,PHOM0033,Home,Bedding,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,5,Positive,2026-01-23,45,True,English,13,True,mobile_android,Mumbai,11258.99,2.2,2,0
R005407,C038197,PFOO0025,Food,Beverages,Amazing value for money. The beverages exceeded my expectations in every way possible.,4,Positive,2026-03-02,,True,English,13,True,desktop_web,Mumbai,16852.28,2.3,6,0
R005408,C017471,PHOM0078,Home,Decor,Excellent product! Very satisfied with the quality. Would definitely recommend to friends and family.,4,Positive,2025-08-12,49,False,English,14,False,desktop_web,Bangalore,6071.88,3.8,,0
R005409,C036907,PCLO0066,Clothing,Sarees,"It's fine I guess. Not amazing, not terrible. Just an average sarees for daily use.",3,Neutral,2025-06-06,18,False,English,15,True,mobile_ios,Kolkata,13836.39,4.7,4,0
R005410,C022333,PCLO0029,Clothing,Shoes,Amazing value for money. The shoes exceeded my expectations in every way possible.,5,Positive,2025-11-26,28,True,English,13,True,desktop_web,chennai,2093.86,1.1,,0
R005411,C044992,PBOO0078,Books,Fiction,,4,Positive,2026-01-05,39,False,English,,False,mobile_ios,Bnglr,4437.9,4.8,10,0
R005412,C029403,PFOO0069,Food,Spices,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,5,Positive,2025-04-18,,True,English,10,False,mobile_ios,Gurgaon,10951.75,2.6,14,0
R005413,C001746,PBOO0098,Books,Self-Help,Very good product. Using it since 2 weeks. No complaints whatsoever. Recommended!!,5,Positive,2025-03-11,38,False,Code-mixed,12,False,mobile_android,Hyderabad,12687.73,4.2,4,0
R005414,C040056,PFOO0081,Food,Dry Fruits,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,5,Positive,2025-08-07,,True,Hindi,13,False,mobile_ios,Noida,7027.87,4.2,8,0
R005415,C045609,PELE0023,Electronics,Smartphones,Product kharab hai. Bilkul bakwas. Paisa barbad. Return kar raha hun.,2,Negative,2025-03-04,,True,English,11,False,tablet,Kolkata,1240.07,1.4,4,1
R005416,C014089,PFOO0020,Food,Dry Fruits,Loved it!! Perfect for daily use. My whole family loves this dry fruits.,5,Positive,2025-10-06,43,False,English,13,False,tablet,Bangalore,16922.79,2.3,14,0
R005417,C017456,PHOM0023,Home,Bedding,"Extremely slow delivery. Product was supposed to arrive in 3 days, came after 12 days.",1,Negative,2025-12-13,34,False,English,15,False,mobile_android,Bnglr,21288.58,4.1,14,0
R005418,C005002,PELE0066,Electronics,Smartphones,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,5,Positive,2025-03-28,12,False,English,13,False,mobile_ios,Kolkata,21775.78,2.2,4,0
R005419,C032569,PCLO0076,Clothing,Shoes,"Decent product. Some features are good, others could be better. Mixed feelings overall.",3,Neutral,2025-08-03,,True,English,13,False,,DELHI,22114.84,,8,0
R005420,C011355,PFOO0071,Food,Dry Fruits,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,5,Positive,2025-12-05,25,False,Code-mixed,13,False,tablet,Hyderabad,18131.84,4.2,3,0
R005421,C027233,PFOO0011,Food,Spices,Very good product. Using it since 2 weeks. No complaints whatsoever. Recommended!!,5,Positive,2026-02-25,11,False,English,12,False,tablet,Lucknow,13904.43,,10,0
R005422,C016993,PBOO0044,Books,Fiction,"Decent product. Some features are good, others could be better. Mixed feelings overall.",3,Neutral,2025-11-04,,False,Code-mixed,13,False,mobile_android,mumbai,7677.98,3.1,,0
R005423,C032843,PBEA0010,Beauty,Fragrance,"Received a defective fragrance. Asked for replacement, still waiting after 2 weeks!!!",2,Negative,2025-02-19,40,True,English,12,True,desktop_web,Ahmedabad,8763.58,2.8,6,0
R005424,C045581,PELE0028,Electronics,Laptops,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,4,Positive,2025-01-28,,True,Code-mixed,10,False,desktop_web,Kochi,4149.25,2.9,2,0
R005425,C046990,PBEA0050,Beauty,Fragrance,Terrible quality. Broke within 2 days. Complete waste of money. DO NOT BUY.,2,Negative,2026-02-03,,True,English,13,False,mobile_android,Kochi,13510.19,3.8,11,0
R005426,C019226,PELE0085,Electronics,Earbuds,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,4,Positive,2025-02-13,15,False,English,13,False,tablet,Noida,17852.14,1.8,12,0
R005427,C024119,PBEA0099,Beauty,Haircare,Excellent product! Very satisfied with the quality. Would definitely recommend to friends and family.,5,Positive,2025-04-25,,True,English,14,True,mobile_ios,Chandigarh,24984.4,,10,0
R005428,C037622,PELE0022,Electronics,Laptops,Very disappointed. The laptops does not match the description at all. Returning it.,1,Negative,2026-03-13,16,True,English,13,True,,Chandigarh,14475.65,3.9,6,1
R005429,C034426,PCLO0028,Clothing,Shoes,Product is okay. Nothing special but does the job. Average quality for the price.,3,Neutral,2026-01-05,32,True,English,14,False,,Mumbai,4019.23,2.8,1,0
R015531,C034426,PCLO0028,Clothing,Shoes,Product is okay. Nothing special but does the job. Average quality for the price.,3,Neutral,2026-01-06,32,True,English,14,False,,Mumbai,4019.23,2.8,1,0
R005430,C040868,PELE0078,Electronics,Chargers,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,4,Positive,2025-02-22,13,True,English,13,False,desktop_web,bangalore,20418.8,3.9,3,0
R005431,C010697,PELE0040,Electronics,Earbuds,"Extremely slow delivery. Product was supposed to arrive in 3 days, came after 12 days.",1,Negative,2025-09-21,,True,English,15,True,,Kolkata,22837.0,2.5,9,1
R005432,C017645,PCLO0044,Clothing,T-Shirts,"Received a defective t-shirts. Asked for replacement, still waiting after 2 weeks!!!",2,Negative,2025-11-04,4,True,English,12,False,,Noida,1923.27,4.4,7,1
R005433,C043449,PHOM0091,Home,Decor,Very good product. Using it since 2 weeks. No complaints whatsoever. Recommended!!,4,Positive,2025-06-03,,True,Hindi,12,False,tablet,Kochi,19836.24,4.0,2,0
R005434,C036249,PCLO0068,Clothing,T-Shirts,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,5,Positive,2025-05-21,,True,English,10,True,,Bangalore,1972.65,1.8,,0
R005435,C024927,PBEA0080,Beauty,Skincare,Product accha hai but price thoda zyada hai. Quality wise it's okay. Delivery fast thi.,4,Positive,2025-01-03,12,True,Code-mixed,15,False,desktop_web,Delhi,8176.25,2.2,4,0
R005436,C037678,PCLO0080,Clothing,Jeans,Not good at all. The jeans stopped working after just one week of normal usage.,2,Negative,2025-12-01,43,True,English,15,False,mobile_ios,Bangalore,22047.14,1.2,8,0
R005437,C035449,PFOO0053,Food,Spices,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,4,Positive,2025-08-08,45,True,Code-mixed,13,False,desktop_web,Mumbai,22336.26,1.5,6,0
R005438,C044079,PBEA0029,Beauty,Grooming,<p>DO NOT BUY THIS</p>. Fake product. Nothing like the images shown on the website.,1,Negative,2025-09-16,2,True,Hindi,14,False,tablet,Hyderabad,20002.71,1.4,10,0
R005439,C029538,PBOO0074,Books,Non-Fiction,Superb! The non-fiction is exactly as described. Very happy with this purchase.,5,Positive,2025-05-18,14,True,English,12,False,,chennai,2836.28,5.0,6,0
R005440,C026162,PBEA0083,Beauty,Haircare,Amazing value for money. The haircare exceeded my expectations in every way possible.,5,Positive,2025-05-14,13,True,English,13,False,mobile_ios,Bangalore,13325.57,3.6,13,0
R005441,C016202,PBOO0053,Books,Technical,,5,Positive,2025-08-06,,True,English,,True,tablet,Hyderabad,913.67,2.6,2,0
R005442,C019270,PCLO0045,Clothing,Jeans,Superb! The jeans is exactly as described. Very happy with this purchase.,4,Positive,2025-02-28,,True,Hindi,12,False,tablet,Gurgaon,12696.03,3.9,,0
R005443,C037411,PELE0055,Electronics,Chargers,Product bahut accha hai. Quality is top notch. Will buy again for sure.,4,Positive,2025-03-10,,True,English,13,False,mobile_android,Indore,9601.7,2.7,8,0
R005444,C043213,PFOO0009,Food,Spices,Product bahut accha hai. Quality is top notch. Will buy again for sure.,5,Positive,2026-02-12,,True,English,13,True,mobile_ios,Chennai,12726.86,1.3,3,0
R005445,C002075,PBEA0021,Beauty,Grooming,Very good product. Using it since 2 weeks. No complaints whatsoever. Recommended!!,4,Positive,2025-10-06,,True,Code-mixed,12,False,mobile_android,Chandigarh,11602.67,4.0,,0
R005446,C036588,PBOO0098,Books,Self-Help,Product bahut accha hai. Quality is top notch. Will buy again for sure.,4,Positive,2025-07-12,28,True,English,13,False,,Gurgaon,12687.73,2.0,7,0
R005447,C015307,PCLO0001,Clothing,T-Shirts,Not good at all. The t-shirts stopped working after just one week of normal usage.,2,Negative,2026-03-19,,True,Code-mixed,15,False,,Lucknow,16508.33,3.3,14,0
R005448,C035586,PBOO0092,Books,Fiction,Amazing value for money. The fiction exceeded my expectations in every way possible.,5,Positive,2026-01-04,44,True,English,13,False,mobile_android,Hyderabad,8119.91,3.0,7,0
R005449,C023171,PFOO0089,Food,Snacks,Average experience. Delivery was on time but the product quality is just mediocre.,3,Neutral,2025-05-05,,True,English,13,False,desktop_web,Delhi,15570.88,3.7,10,0
R005450,C035448,PHOM0057,Home,Furniture,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,4,Positive,2025-08-28,20,True,English,13,False,tablet,Chandigarh,14393.77,3.2,,0
R005451,C024619,PBEA0032,Beauty,Skincare,Very good product. Using it since 2 weeks. No complaints whatsoever. Recommended!!,4,Positive,2025-04-06,40,False,English,12,False,desktop_web,Chennai,5694.27,1.2,11,0
R005452,C007921,PBEA0056,Beauty,Fragrance,"Not worth the price. Cheap material, poor finishing. Expected much better quality.",1,Negative,2026-03-17,,True,English,12,True,mobile_ios,Mumbai,1185.86,2.9,14,1
R005453,C001264,PBEA0014,Beauty,Fragrance,"Extremely slow delivery. Product was supposed to arrive in 3 days, came after 12 days.",1,Negative,2025-09-24,25,False,English,15,False,mobile_android,Chennai,7275.91,3.1,8,0
R005454,C032843,PELE0011,Electronics,Earbuds,Bakwas product. Ek hafte mein kharab ho gaya. Customer service se baat karna impossible hai.,5,Positive,2025-08-12,5,True,English,15,False,mobile_ios,Bnglr,17483.37,1.9,14,0
R005455,C001077,PBOO0058,Books,Technical,"It's fine I guess. Not amazing, not terrible. Just an average technical for daily use.",3,Neutral,2025-07-01,21,False,Code-mixed,15,False,tablet,Noida,1606.76,4.7,9,0
R005456,C037912,PFOO0048,Food,Spices,Not good at all. The spices stopped working after just one week of normal usage.,2,Negative,2026-02-15,27,True,Code-mixed,15,True,tablet,Kochi,19168.53,4.3,3,1
R005457,C003989,PCLO0063,Clothing,T-Shirts,Terrible quality. Broke within 2 days. Complete waste of money. DO NOT BUY.,2,Negative,2025-12-21,45,True,Hindi,13,False,desktop_web,Pune,187.29,1.4,10,0
R005458,C013749,PELE0045,Electronics,Earbuds,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,5,Positive,2026-03-12,36,False,English,13,False,mobile_ios,Mumbai,6240.27,2.4,5,0
R005459,C040843,PFOO0081,Food,Dry Fruits,<p>DO NOT BUY THIS</p>. Fake product. Nothing like the images shown on the website.,1,Negative,2025-07-06,38,True,English,14,True,mobile_android,mumbai,7027.87,2.5,,1
R005460,C030635,PFOO0075,Food,Snacks,"Decent product. Some features are good, others could be better. Mixed feelings overall.",3,Neutral,2025-05-18,5,True,English,13,True,mobile_ios,DELHI,2189.38,,9,0
R005461,C041993,PELE0070,Electronics,Earbuds,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,5,Positive,2025-12-15,26,False,English,10,False,mobile_ios,Pune,13530.08,1.8,5,0
R005462,C013289,PBOO0004,Books,Self-Help,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,5,Positive,2025-01-09,40,True,English,10,False,,Kochi,6933.84,4.2,10,0
R005463,C039176,PHOM0071,Home,Bedding,,5,Positive,2025-03-27,24,True,English,,False,mobile_android,Hyderabad,7503.39,1.0,11,0
R005464,C009055,PHOM0084,Home,Bedding,Superb! The bedding is exactly as described. Very happy with this purchase.,4,Positive,2026-02-08,,False,English,12,True,tablet,Jaipur,1871.45,2.8,5,0
R005465,C006308,PFOO0050,Food,Beverages,Loved it!! Perfect for daily use. My whole family loves this beverages.,5,Positive,2025-01-23,39,False,English,12,False,desktop_web,Delhi,6936.75,3.4,13,0
R005466,C040062,PHOM0049,Home,Furniture,,4,Positive,2025-01-11,25,True,English,,False,,Chennai,20832.28,3.0,8,0
R005467,C014504,PHOM0095,Home,Kitchen,Very good product. Using it since 2 weeks. No complaints whatsoever. Recommended!!,4,Positive,2026-03-06,,True,English,12,False,tablet,DELHI,17523.07,1.0,1,0
R005468,C023886,PHOM0081,Home,Storage,Excellent product! Very satisfied with the quality. Would definitely recommend to friends and family.,5,Positive,2025-10-23,36,True,English,14,True,mobile_android,BANGALORE,11800.29,3.7,13,0
R005469,C029689,PELE0087,Electronics,Laptops,,4,Positive,2025-07-11,7,True,English,,False,tablet,mumbai,11008.13,2.2,3,0
R005470,C008982,PCLO0047,Clothing,T-Shirts,Outstanding quality. I was skeptical at first but this t-shirts proved me wrong completely.,4,Positive,2025-03-01,41,True,English,14,True,mobile_ios,Delhi,21993.71,1.1,13,0
R005471,C029464,PBOO0012,Books,Non-Fiction,"Decent product. Some features are good, others could be better. Mixed feelings overall.",3,Neutral,2026-01-15,37,True,Code-mixed,13,False,desktop_web,Ahmedabad,15743.01,1.5,2,0
R005472,C045479,PELE0092,Electronics,Earbuds,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,5,Positive,2025-04-20,29,True,English,10,False,mobile_android,mumbai,278.06,,9,0
R005473,C045268,PHOM0088,Home,Storage,Worst purchase ever. Product arrived damaged and customer support was unhelpful.,1,Negative,2025-12-22,31,False,English,11,True,mobile_ios,Kolkata,5696.98,4.5,5,0
R005474,C015946,PBEA0032,Beauty,Skincare,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,5,Positive,2025-05-07,,True,English,10,False,desktop_web,Pune,5694.27,1.8,4,0
R005475,C028551,PBOO0094,Books,Technical,Outstanding quality. I was skeptical at first but this technical proved me wrong completely.,4,Positive,2025-12-16,,True,English,14,True,,Mumbai,15645.13,1.1,7,0
R005476,C041149,PBEA0090,Beauty,Fragrance,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,4,Positive,2025-06-07,25,True,English,13,False,mobile_ios,Noida,15983.46,3.9,14,0
R005477,C005439,PHOM0077,Home,Kitchen,Product accha hai but price thoda zyada hai. Quality wise it's okay. Delivery fast thi.,4,Positive,2025-08-24,46,True,English,15,False,tablet,Kolkata,16544.32,4.4,14,0
R005478,C040507,PFOO0043,Food,Supplements,"Not worth the price. Cheap material, poor finishing. Expected much better quality.",2,Negative,2025-01-07,,True,English,12,False,mobile_ios,Noida,10725.27,4.9,13,0
R005479,C015818,PFOO0027,Food,Beverages,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,5,Positive,2025-02-27,41,True,English,13,False,mobile_ios,BANGALORE,707.22,1.4,8,0
R005480,C049527,PBEA0078,Beauty,Skincare,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,4,Positive,2025-09-07,18,True,English,13,False,mobile_android,Indore,11147.04,1.9,10,0
R005481,C038084,PCLO0070,Clothing,Kurtas,Amazing value for money. The kurtas exceeded my expectations in every way possible.,4,Positive,2025-04-02,,True,English,13,False,tablet,BANGALORE,14604.07,1.1,9,0
R005482,C024310,PBOO0036,Books,Non-Fiction,Loved it!! Perfect for daily use. My whole family loves this non-fiction.,4,Positive,2025-06-30,43,False,Code-mixed,12,False,,BANGALORE,11839.25,1.5,14,0
R005483,C002384,PFOO0066,Food,Dry Fruits,"Decent product. Some features are good, others could be better. Mixed feelings overall.",3,Neutral,2025-06-30,6,True,English,13,True,tablet,Jaipur,13501.23,1.1,12,0
R005484,C028401,PBEA0063,Beauty,Fragrance,Product is okay. Nothing special but does the job. Average quality for the price.,3,Neutral,2025-10-01,29,True,English,14,True,desktop_web,Hyderabad,2581.92,1.3,11,0
R005485,C048791,PFOO0096,Food,Beverages,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,4,Positive,2025-02-14,35,True,Hindi,13,False,tablet,Ahmedabad,24121.51,2.3,15,0
R005486,C030516,PFOO0007,Food,Spices,Not good at all. The spices stopped working after just one week of normal usage.,1,Negative,2026-01-11,49,True,English,15,False,mobile_ios,Bnglr,15616.19,4.2,12,0
R005487,C038762,PHOM0069,Home,Storage,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,5,Positive,2025-06-15,9,True,English,10,False,mobile_android,Lucknow,5718.84,2.8,13,0
R005488,C049746,PCLO0036,Clothing,Shoes,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,4,Positive,2025-06-12,7,True,Hindi,10,False,,Chennai,14173.72,1.0,8,0
R005489,C025445,PFOO0094,Food,Beverages,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,4,Positive,2025-10-23,43,False,English,13,False,mobile_ios,Mumbai,15186.33,4.1,15,0
R005490,C049666,PELE0044,Electronics,Chargers,<b>Great product!</b> Worth every rupee. Delivery was super fast too!!!,4,Positive,2025-05-09,,True,English,10,True,mobile_ios,BANGALORE,3656.65,5.0,15,0
R005491,C031376,PFOO0030,Food,Snacks,Loved it!! Perfect for daily use. My whole family loves this snacks.,5,Positive,2025-09-10,43,False,English,12,True,tablet,Pune,11439.32,1.7,13,0
R005492,C026958,PBOO0057,Books,Technical,Superb! The technical is exactly as described. Very happy with this purchase.,4,Positive,2025-06-04,46,True,Hindi,12,False,,Noida,13656.74,3.3,1,0
R005493,C028290,PBEA0048,Beauty,Grooming,Product bahut accha hai. Quality is top notch. Will buy again for sure.,5,Positive,2025-06-21,8,True,Code-mixed,13,False,mobile_ios,Chennai,24972.67,1.8,10,0
R005494,C004643,PFOO0099,Food,Dry Fruits,Waste of money!!!   Too   many   issues with this product. Very poor quality control.,2,Negative,2025-05-05,48,True,English,13,False,mobile_ios,Chandigarh,9976.09,1.9,6,0
R005495,C001726,PHOM0003,Home,Storage,,1,Negative,2025-07-10,,True,English,,True,mobile_ios,Gurgaon,20157.45,4.5,4,0
R005496,C004163,PBEA0019,Beauty,Fragrance,This is my third purchase from this seller. Always consistent quality. Highly satisfied.,5,Positive,2025-05-01,50,True,English,13,False,mobile_ios,bangalore,21636.14,2.2,12,0
R005497,C012068,PBOO0096,Books,Technical,Outstanding quality. I was skeptical at first but this technical proved me wrong completely.,4,Positive,2025-04-11,,False,English,14,False,,bangalore,9583.9,,12,0
R005498,C010327,PBOO0098,Books,Self-Help,Superb! The self-help is exactly as described. Very happy with this purchase.,5,Positive,2025-05-08,7,True,English,12,False,tablet,Indore,12687.73,1.8,7,0
R005499,C031959,PFOO0086,Food,Snacks,Best purchase I've made this year. Fast delivery and great packaging. Five stars!,5,Positive,2025-01-03,5,False,English,13,True,tablet,bangalore,19552.48,4.6,11,0
R005500,C004178,PBEA0024,Beauty,Fragrance,Product kharab hai. Bilkul bakwas. Paisa barbad. Return kar raha hun.,1,Negative,2025-06-11,32,False,English,11,False,mobile_android,BANGALORE,15672.3,2.7,3,0
R005501,C005191,PBEA0020,Beauty,Skincare,Outstanding quality. I was skeptical at first but this skincare proved me wrong completely.,5,Positive,2025-03-06,7,True,English,14,True,desktop_web,Kolkata,16475.4,2.1,4,0
R005502,C005041,PHOM0009,Home,Furniture,Product is okay. Nothing special but does the job. Average quality for the price.,3,Neutral,2025-05-20,,True,English,14,True,,Bangalore,10894.17,4.9,10,0
R005503,C004803,PBOO0081,Books,Fiction,Product kharab hai. Bilkul bakwas. Paisa barbad. Return kar raha hun.,2,Negative,2025-09-23,,True,English,11,False,,mumbai,11958.0,2.6,14,0
